Date,Keyword,SMS,Result
2025-03-28 00:00:00,기타,[국외발신]텔레그램 고객계정 보안 안정강화 요청 보안센터 접속해 인증하세요 계정 정지됩니다.,[국외 발신] 텔레그램 고객 계정 보안안정 강화 요청 보안센터 접속해 인증하세요 계정 정지됩니다
2025-03-28 00:00:00,기타,[국제발신]T eI eg ra m사      책     . 12  간이내   안인    완료해주세요.,[국제발신] TeIegram 사책 12간 이내 안인 완료해주세요
2025-03-28 00:00:00,기타,[국제발신]T eI eg ra m비   상 로  인   도 확인 보      증을 완  해주  요.,[국제발신] TeIegram 비상로 인도 확인보증을 완해 주요
2025-03-28 00:00:00,기타,"[국외발신]T？e？Ie？gr？am앱 사용정책 위반,？？？？？？？？？？？ 완료해주세요",[국외 발신] TeIegram 앱 사용 정책 위반 완료해주세요
2025-03-28 00:00:00,기타,[국외발신] TeIegram 불안정한 접속확인 안전한 사용을 위해 보안강화 하세요,[국외 발신] TeIegram 불안정한 접속 확인 안전한 사용을 위해 보안 강화하세요
2025-03-28 00:00:00,기타,귀하의????????????????????계정이스??????신고를받아제한되니??????증후 다시로????인하세요,귀하의 계정이 스신고를 받아 제한되니 증후 다시로 인하세요
2025-03-28 00:00:00,기타,[국제발신]Te?le?gr?am앱???????? 위반으로 ???퇴??정이니 6시간?? ???증바???니??,[국제발신] Telegram 앱 위반으로 퇴정이니[TIME] 간증 바니
2025-03-28 00:00:00,지인,아버지께서 심장마비로 쓰러지셨습니다. 사망시각 : 3월 27일 23시. 장례식장 위치[  ],아버지께서 심장마비로 쓰러지셨습니다 사망 시각[DATE][TIME] 장례식장 위치[URL]
2025-03-28 00:00:00,지인,아버지께서 지병으로 어젯밤에 돌아가셨습니다. 장례식장 주소가 확인되었습니다.[    ],아버지께서 지병으로 어젯밤에 돌아가셨습니다 장례식장 주소가 확인되었습니다[URL]
2025-03-28 00:00:00,공공기관,[경찰청교통24] 위반통지문자가 전송되었습니다. 내용열람,[경찰청 교통 24] 위반통지문자가 전송되었습니다 내용 열람
2025-03-28 00:00:00,공공기관,[국외발신] [경찰청교통24] 위반통지문자가 전송되었습니다. 내용열람,[국외 발신][경찰청 교통 24] 위반통지문자가 전송되었습니다 내용 열람
2025-03-28 00:00:00,공공기관,[Web발신][경찰청교통]도로법위반 보고서(전송)내용확인,[Web발신][경찰청 교통] 도로법 위반 보고서 전송 내용 확인
2025-03-28 00:00:00,공공기관,[국외발신] [교통24]도로교통법미준수 *과징금부과(사전통지서) 발급완료:,[국외 발신][교통 24]도로교통법 미준수 과징금 부과 사전통지서 발급 완료[URL]
2025-03-28 00:00:00,공공기관,[국제발신]귀하께 (*신호미준수)행위적발벌금부가내역이 전달되었습니다.자세보기:,[국제발신] 귀하께 신호 미준수 행위 적발벌금부가 내역이 전달되었습니다 자세보기[URL]
2025-03-28 00:00:00,공공기관,[*정부] 주차단속지역에주차사실확인 되였습니다.(과태료) 통보서 발송완료.내용확인:,[정부] 주차단속 지역에 주차 사실 확인되였습니다 과태료 통보서 발송 완료 내용 확인[URL]
2025-03-28 00:00:00,공공기관,[국제발신][*경찰청교통24]위반통지문자가 전송되었습니다.내용열람,[국제발신][경찰청 교통 24] 위반통지문자가 전송되었습니다 내용 열람
2025-03-28 00:00:00,기타,[국외발신][듀]T？el？egram？？？책？？？ ？？？퇴？？？？？？？니 6시간내 인？？？？？랍니？？.,[국외 발신][듀] Telegram책 퇴니[TIME] 간 내인 랍니
2025-03-28 00:00:00,기타,[국제발신]텔레그렘 사용정책 위반에 따라 계정이 비활성화 될 예정입니다 15시간내로 본인인증을 완료해주세요,[국제발신] 텔레그렘 사용 정책 위반에 따라 계정이 비활성화될 예정입니다[TIME] 간 내로 본인 인증을 완료해주세요
2025-03-28 00:00:00,기타,[국외발신] T el eg ram   책상   정이    퇴예정이니 6시간이내  인   바랍니다,[국외 발신] Telegram 책상정이 퇴예정이니[TIME] 간이 내인 바랍니다
2025-03-28 00:00:00,기타,[국제발신]Telegram귀하의계정 위험감지 즉시 홈페이지 접속해 연동후 문제를해결하세요,[국제발신] Telegram 귀하의 계정 위험 감지 즉시 홈페이지 접속해 연동 후 문제를 해결하세요
2025-03-28 00:00:00,기타,[국외발신]Telegram사용정책 위반으로 계정이 비활성화될 예정입니다 24시간내로 본인인증을 완료해주세요,[국외 발신] Telegram 사용정책 위반으로 계정이 비활성화될 예정입니다[TIME] 간 내로 본인 인증을 완료해주세요
2025-03-28 00:00:00,기타,[국제발신][텔레그램] 다른기기 접속시도 인증번호 3회 오류 계정 안전을 위한 인증을 진행하시기 바랍니다.,[국제발신][텔레그램] 다른 기기 접속 시도 인증번호[COUNT] 오류계정 안전을 위한 인증을 진행하시기 바랍니다
2025-03-28 00:00:00,기타,T？el？e？gram정？？？？？반 탈？？？？정 ？？？증을 통해 보호바랍니다. ,Telegram 정반 탈정증을 통해 보호 바랍니다
2025-03-28 00:00:00,기타,[국제발신]TeIegram 규정 위반으로 계정이 곧 비활성화 될 예정이니  6시간 안에 본인 인증을 해주세요,[국제발신] TeIegram 규정 위반으로 계정이 곧 비활성화될 예정이니[TIME] 간 안에 본인 인증을 해주세요
2025-03-28 00:00:00,기타,[국외발신]텔레그램 사용계정 스팸탐지 12시간후 계정이 탈퇴처리됩니다 로그인 하여 스팸해제,[국외 발신] 텔레그램 사용계정 스팸 탐지[TIME] 간 후 계정 이 탈퇴 처리됩니다로그인하여 스팸해제
2025-03-28 00:00:00,기타,[국외발신]telegram고객 스팸탐지 계정이 삭제됩니다 재연동을 통해 문제를 해결하세요,[국외 발신]telegram 고객 스팸 탐지계정이 삭제됩니다 재연동을 통해 문제를 해결하세요
2025-03-28 00:00:00,기타,"[국제발신]Telegram이 오랫동안 인증되지 않았습니다.  인증, 그렇지 않으면 계정이 로그",[국제발신] Telegram 이 오랫동안 인증되지 않았습니다 인증 그렇지 않으면 계정이 로그
2025-03-28 00:00:00,기타,[국외발신] Te Ie gr am정책  반으로 탈    정이니 12     내       바   니,[국외 발신] TeIegram 정책반으로 탈정이니 12내 바니
2025-03-28 00:00:00,기타,[국제발신]Telegram보완조치보완위반내역으로 비활성조치 됩니다.다시로그인하면 활성화됩니다.,[국제발신] Telegram 보완 조치 보완 위반 내역으로 비활성 조치됩니다 다시로그인하면 활성화됩니다
2025-03-28 00:00:00,택배,[국외발신][국제발신][CJ대한통운]택배 배송장번호(53187*******)문의 부탁드립니다.,[국외 발신][국제발신][CJ대한통운]택배 배송장번호[NUM] 문의 부탁드립니다
2025-03-28 00:00:00,기타,[국외발신] 귀하의 텔레그램 계정 장기간 인증하지 않아 즉시 인증해주세요 안그러시면 계정사용이 제한될거에요,[국외 발신] 귀하의 텔레그램 계정장기간 인증하지 않아 즉시 인증해주세요 안그러시면 계정 사용이 제한될 거에요
2025-03-28 00:00:00,기타,[국외발신] Te le gr am앱         위반으로    퇴  정이니 6시간      증바   니,[국외 발신] Telegram 앱 위반으로 퇴정이니[TIME] 간증 바니
2025-03-28 00:00:00,기타,귀하의????????????????????계정이스??????신고를받아제한되니??????증 후다시로????인하세요,귀하의 계정이 스신고를 받아 제한되니 증후 다시로 인하세요
2025-03-28 00:00:00,기타,[국제발신]귀하의??????????계정이스???신고를받아제한되니 ???증후 다시로??인하세요,[국제발신] 귀하의 계정이 스신고를 받아 제한되니 증후 다시로 인하세요
2025-03-28 00:00:00,기타,[국제발신]귀하의??????????계정이스???신고를받아제한되니???증후 다시로??인하세요,[국제발신] 귀하의 계정이 스신고를 받아 제한되니 증후 다시로 인하세요
2025-03-28 00:00:00,기타,[국제발신]telegram 사용계정 스팸신고 계정이 제한될수 있습니다 재등록 제한해제하세요,[국제발신]telegram 사용 계정 스팸신고계정이 제한될 수 있습니다 재등록 제한해제 하세요
2025-03-28 00:00:00,기타,[국제발신]T?eI?eg?ra?m다른 디바이스 감지 고객센터에서  보안 완화하세요,[국제발신] TeIegram 다른 디바이스 감지 고객센터에서 보안 완화하세요
2025-03-28 00:00:00,기타,[국제발신]귀하의??????????계정이스???신고를받아제한되니???증 후다시로??인하세요,[국제발신] 귀하의 계정이 스신고를 받아 제한되니 증후 다시로 인하세요
2025-03-28 00:00:00,기타,[국제발신]TeIegram 불안정한 접속확인 안전한 사용을 위해 보안강화 하세요,[국제발신] TeIegram 불안정한 접속 확인 안전한 사용을 위해 보안 강화하세요
2025-03-28 00:00:00,기타,[국제발신]T?e?l?e?gra?m 사용???책위반으로 탈????정. 9시간?? 재??????바랍니다.,[국제발신] Telegram 사용 책 위반으로 탈정[TIME] 간재 바랍니다
2025-03-28 00:00:00,기타,[국제발신]귀하의??????????계정이스???신고를받아제한되니???증 후 다시로??인하세요,[국제발신] 귀하의 계정이 스신고를 받아 제한되니 증후 다시로 인하세요
2025-03-28 00:00:00,공공기관,[Web발신] 건강관리협회에서 건강검진 대상 및 예정자 꽝없이 많은 경품 받아보세요,[Web발신] 건강관리협회에서 건강검진 대상 및 예정자꽝 없이 많은 경품 받아보세요
2025-03-28 00:00:00,공공기관,[Web발신]KISA 불법스팸 신고에 따른 48시간 후 통신사 이용정지 조치 상세:,[Web발신] KISA 불법 스팸 신고에 따른 [TIME] 간후 통신사 이용정지 조치상세[URL]
2025-03-28 00:00:00,공공기관,[Web발신]귀하께 음식물무단투기로인한과징금납부고지서 전송완료.조회하기:,[Web발신] 귀하께 음식물 무단투기로 인한 과징금 납부 고지서 전송 완료조회하기[URL]
2025-03-28 00:00:00,공공기관,페기물 분리수거 위반신고되어 알려드립니다. 내용확인:[   ]                [FW],페기물 분리수거 위반 신고되어 알려드립니다 내용 확인[URL]
2025-03-29 00:00:00,기타,[국외발신]텔레그램에 인증문제가 감지되여 바로 처리하지 않으면 계정이 탈퇴되거나 제한됩니다,[국외 발신] 텔레그램에 인증 문제가 감지되여 바로 처리하지 않으면 계정 이 탈퇴되거나 제한됩니다
2025-03-29 00:00:00,기타,[국외발신]T？eI？eg？ra？m다른 디바이스 감지 고객센터에서  보안 완화하세요,[국외 발신] TeIegram 다른 디바이스 감지 고객센터에서 보안 완화하세요
2025-03-29 00:00:00,기타,[국제발신] 귀하의 텔레그램 계정 장기간 인증하지 않아 즉시 인증해주세요 안그러시면 계정사용이 제한될거에요,[국제발신] 귀하의 텔레그램 계정 장기간 인증하지 않아 즉시 인증해주세요 안그러시면 계정 사용이 제한될 거에요
2025-03-29 00:00:00,기타,[국제발신]Te le gr am앱         위반으로    퇴  정이니 6시간      증바   니,[국제발신] Telegram 앱 위반으로 퇴정이니[TIME] 간증 바니
2025-03-29 00:00:00,기타,[국외발신] 귀하의 텔레그램 계정 규정위반이 검측되여 정지될 예정이니 24시간내로 인증해주세요,[국외 발신] 귀하의 텔레그램 계정 규정 위반이 검측되여 정지될 예정이니[TIME] 간 내로 인증해주세요
2025-03-29 00:00:00,기타,0000TeIegram 새로운 로그인 감지 안정을 위해여 보안 검증을 완료하세요,TeIegram 새로운 로그인 감지 안정을 위해 여보안 검증을 완료하세요
2025-03-29 00:00:00,기타,[국외발신]T？el？e？gram정？？？？？반 탈？？？？정 ？？？증을 통해 보호바랍니다. ,[국외 발신] Telegram 정반 탈정증을 통해 보호 바랍니다
2025-03-29 00:00:00,기타,[국제발신]           불안정한 접속 감지 안전한 사용을 위해 보안강화하세요,[국제발신] 불안정한 접속 감지 안전한 사용을 위해 보안 강화하세요
2025-03-29 00:00:00,기타,[국제발신]T e l e gra m 사용   책위반으로 탈    정. 9시간   재      바랍니다.,[국제발신] Telegram 사용 책 위반으로 탈정[TIME] 간재 바랍니다
2025-03-29 00:00:00,기타,[국외발신]？？？？？？？？？？ 불안정한 접속 감지 안전한 사용을 위해 보안강화하세요,[국외 발신] 불안정한 접속 감지 안전한 사용을 위해 보안 강화하세요
2025-03-29 00:00:00,기타,[국제발신]귀하의          계정이스   신고를받아제한되니   증 후다시로  인하세요,[국제발신] 귀하의 계정이 스신고를 받아 제한되니 증후 다시로 인하세요
2025-03-29 00:00:00,기타,TeIegram 불안정한 접속확인 안전한 사용을 위해 보안강화 하세요,TeIegram 불안정한 접속 확인 안전한 사용을 위해 보안 강화하세요
2025-03-29 00:00:00,기타,귀하의????????????????????계정이스??????신고를받아제한되니 ??????증후 다시로????인하세요,귀하의 계정이 스신고를 받아 제한되니 증후 다시로 인하세요
2025-03-29 00:00:00,기타,[국제발신]귀하의          계정이스   신고를받아제한되니   증 후 다시로  인하세요,[국제발신] 귀하의 계정이 스신고를 받아 제한되니 증후 다시로 인하세요
2025-03-29 00:00:00,기타,T??el??e??gram정??????????반 탈????????정 ??????증을 통해 보호바랍니다. ,Telegram 정반 탈정증을 통해 보호 바랍니다
2025-03-29 00:00:00,기타,귀하의 계정 스팸등록 되었습니다. 정상이용을 하기위해 다시 재등록 하세요,귀하의 계정 스팸 등록되었습니다 정상 이용을 하기 위해 다시 재등록하세요
2025-03-29 00:00:00,기타,귀하의????????????????????계정이스??????신고를받아제한되니??????증 후 다시로????인하세요,귀하의 계정이 스신고를 받아 제한되니 증후 다시로 인하세요
2025-03-29 00:00:00,기타,[국제발신]T el e gram 새로운기기 감지   안강화를 위해 인   을 완료하세요 ,[국제발신] Telegram 새로운 기기 감지 안 강화를 위해 인을 완료하세요
2025-03-29 00:00:00,기타,telegram 사용계정 스팸신고 계정이 제한될수 있습니다 재등록 제한해제하세요,telegram 사용계정 스팸신고계정이 제한될 수 있습니다 재등록 제한해제 하세요
2025-03-29 00:00:00,기타,[국제발신]T el e gram   책           정  니 6  간내    증바랍니다.,[국제발신] Telegram 책정니 6간 내 증 바랍니다
2025-03-29 00:00:00,기타,[국제발신] 텔레그램에 인증문제가 감지되여 바로 처리하지 않으면 계정이 탈퇴되거나 제한됩니다,[국제발신] 텔레그램에 인증 문제가 감지되여 바로 처리하지 않으면 계정 이 탈퇴되거나 제한됩니다
2025-03-29 00:00:00,기타,텔레그램 알림 : 앱 이용정책 위반으로 인해 앱을 탈퇴합니다. 12시간 이내에 확인해 주세요.-138,텔레그램 알림 앱 이용정책 위반으로 인해 앱을 탈퇴합니다[TIME] 간이내에 확인해주세요 138
2025-03-29 00:00:00,기타,[국외발신]T？el？e？gram 약관？？반 ？？？증되지않을시 계？？？삭제 ？？정 ,[국외 발신] Telegram 약관반증되지 않을 시 계 삭제정
2025-03-29 00:00:00,기타,[국외발신] Telegram 인증이 만료되였습니다  계정이 탈퇴되는걸 방지하기 위해 다시 인증해 주세요,[국외 발신] Telegram 인증이 만료되였습니다 계정 이 탈퇴되는 걸 방지하기 위해 다시 인증해주세요
2025-03-29 00:00:00,기타,[국외발신]귀하의 계정 스팸등록 되었습니다. 정상이용을 하기위해 다시 재등록 하세요,[국외 발신] 귀하의 계정 스팸 등록되었습니다 정상 이용을 하기 위해 다시 재등록하세요
2025-03-29 00:00:00,기타,[국제발신]Telegram앱사용책 위반으로 탈퇴예정이니 12시간내 인증바랍다  822,[국제발신] Telegram 앱 사용 책 위반으로 탈퇴 예정이니[TIME] 간 내 인증 바랍다 822
2025-03-29 00:00:00,공공기관,[Web발신] 페기물 분리수거 위반신고되어 알려드립니다. 내용확인:[    ],[Web발신] 페기물 분리수거 위반 신고되어 알려드립니다 내용 확인[URL]
2025-03-29 00:00:00,지인,//어젯밤 23시에 어머니가 중병으로 돌아가셨습니다. 장 례 식 장 위치:,어젯밤[TIME] 에어머니가 중병으로 돌아가셨습니다 장례식장 위치[URL]
2025-03-29 00:00:00,지인,<*>아버지가 어젯밤 23시에 질병으로 돌아가셨습니다.  장례식 장소를 보려면 클릭하세요:<  >,[아버지가 어젯밤[TIME] 에 질병으로 돌아가셨습니다 장례식 장소를 보려면 클릭하세요[URL]
2025-03-29 00:00:00,지인,어젯밤에 어머님이 병들어 돌아가셨는데 장례식장 주소위치 보기:[  ],어젯밤 에 어머님이 병들어 돌아가셨는데 장례식장 주소 위치보기[URL]
2025-03-29 00:00:00,공공기관,경찰청교통24 위반통지문자가 전송되었습니다. 내용열람,경찰청 교통24위반통지문자가 전송되었습니다 내용 열람
2025-03-29 00:00:00,공공기관,0000[국제발신][-교통안내문자-]과태료부과내용 전달되었습니다.내용확인:,[국제발신][교통안내 문자 과태료 부과 내용 전달되었습니다 내용 확인[URL]
2025-03-29 00:00:00,공공기관,[교통] 차량신호위반 범칙금감점 처벌 고지서 발송완료,[교통] 차량 신호위반 범칙금 감점 처벌 고지서 발송 완료
2025-03-29 00:00:00,공공기관,[**경찰청교통24]도로법위반 벌점 보고서(전송)내용확인,[경찰청 교통 24] 도로법 위반 벌점 보고서 전송 내용 확인
2025-03-29 00:00:00,공공기관,[안내]귀하는 경범죄 위반으로 범칙금이 부과되었습니다- 미납시 가산금부과상세 :,[안내] 귀하는 경범죄 위반으로 범칙금이 부과되었습니다 미납시 가산금 부과상세[URL]
2025-03-29 00:00:00,공공기관,[국제발신](경찰청24)도로교통법규위반과징금청구서가 전달되었습니다.확인하기:,[국제발신] 경찰청 24도로 교통법규 위반 과징금 청구서가 전달되었습니다 확인하기[URL]
2025-03-29 00:00:00,공공기관,[교통민원24]교통위반 벌점 통보서(발송)내용확인,[교통민원24] 교통위반 벌점 통보서 발송 내용 확인
2025-03-29 00:00:00,기타,[국외발신]T?eI?eg?ra?m????책위반으로 탈????정이니 12?????내 ???증바랍니??.,[국외 발신] TeIegram 책 위반으로 탈정이니 12내 증 바랍니
2025-03-29 00:00:00,기타,[국외발신]고객 텔레그램 계정문제 발견  사이트에 접속해문제 해결하세요 21시간내 계정해지됩니다,[국외 발신] 고객 텔레그램 계정 문제 발견 사이트에 접속해 문제 해결하세요[TIME] 간 내 계정해지됩니다
2025-03-29 00:00:00,기타,[국제발신][Telegram]다른 모듈에서 비정상 활동 발견.홈페이지 접속후 재연동 해주세요.,[국제발신][Telegram] 다른 모듈에서 비정상 활동 발견 홈페이지 접속 후 재연동해주세요
2025-03-29 00:00:00,기타,[국외발신]텔레그램 귀하의 계정이 스팸신고 되었습니다. 정상이용을 하기위해 재 로그인 하세요,[국외 발신] 텔레그램 귀하의 계정이 스팸신고되었습니다 정상 이용을 하기 위해 재로그인하세요
2025-03-29 00:00:00,기타,[국제발신]Te Ie gr am                     2     내       바   니다,[국제발신] TeIegram2 내 바니다
2025-03-29 00:00:00,기타,[국제발신]teIegram보안위협이있습니다계정보완을위해 다시로그인하세요,[국제발신]teIegram 보안 위협이 있습니다 계정 보완을 위해 다시 로그인하세요
2025-03-29 00:00:00,기타,[국제발신]Telegram   사     반으     퇴     이니12     내인   바랍니다,[국제발신] Telegram 사반으퇴이니 12내 인 바랍니다
2025-03-29 00:00:00,기타,[국제발신]텔레그램 사용정책 위반에 따라 계정이 비활성화 될 예정입니다 36시간내로 본인인증을 완료해주세요,[국제발신] 텔레그램 사용 정책 위반에 따라 계정이 비활성화될 예정입니다[TIME] 간 내로 본인 인증을 완료해주세요
2025-03-29 00:00:00,기타,[국제발신][텔레그램] 사용자 인증을 완료해주세요 미인증시 계정이 만료됩니다.,[국제발신][텔레그램] 사용자 인증을 완료해주세요미인증 시 계정이 만료됩니다
2025-03-29 00:00:00,기타,[국외발신] T el eg ram   책         예정  니 6시간내 인     랍니다,[국외 발신] Telegram 책 예정니[TIME] 간 내인 랍니다
2025-03-29 00:00:00,기타,[국제발신]텔레그램에 인증문제가 감지되여 바로 처리하지 않으면 계정이 탈퇴되거나 제한됩니다,[국제발신] 텔레그램에 인증 문제가 감지되여 바로 처리하지 않으면 계정 이 탈퇴되거나 제한됩니다
2025-03-29 00:00:00,공공기관,귀하께 음식물분리수거위반과징금고지서가 도착하였습니다.보기: ,귀하께 음식물 분리수거 위반 과징금 고지서가 도착하였습니다 보기[URL]
2025-03-29 00:00:00,공공기관,[청소행정과] 페기물관리법 위반 과태료 부과에 따른 사전통지서:,[청소행정과] 페기물관리법 위반 과태료 부과에 따른 사전통지서[URL]
2025-03-29 00:00:00,공공기관,귀하께 음식물분리수거 위반으로 신고접수되었습니다.내용확인:,귀하께 음식물 분리수거 위반으로 신고 접수되었습니다 내용 확인[URL]
2025-03-30 00:00:00,기타,[국외발신]텔레그램에 정책위반행위가 감지되여 서둘러 처리해주세요 안그러시면 계정이 탈퇴될 것입다,[국외 발신] 텔레그램에 정책위반 행위가 감지되여 서둘러 처리해주세요 안그러시면 계정이 탈퇴될 것 입다
2025-03-30 00:00:00,기타,[국제발신] 귀하의 텔레그램 계정 규정위반이 검측되여 정지될 예정이니 24시간내로 인증해주세요,[국제발신] 귀하의 텔레그램 계정 규정 위반이 검측되여 정지될 예정이니[TIME] 간 내로 인증해주세요
2025-03-30 00:00:00,기타,0000[국제발신]텔레그램에 인증문제가 감지되여 바로 처리하지 않으면 계정이 탈퇴되거나 제한됩니다,[국제발신] 텔레그램에 인증 문제가 감지되여 바로 처리하지 않으면 계정 이 탈퇴되거나 제한됩니다
2025-03-30 00:00:00,기타,[국제발신]T el e gram정     반 탈    정    증을 통해 보호바랍니다. ,[국제발신] Telegram 정반 탈정증을 통해 보호 바랍니다
2025-03-30 00:00:00,기타,[국제발신]T el e gram    책위반 탈퇴예정    증을통해 계정을보호바랍니다 ,[국제발신] Telegram 책 위반 탈퇴 예정증을 통해 계정을 보호 바랍니다
2025-03-30 00:00:00,기타,[국외발신]TeIegram 불안정한 접속확인 안전한 사용을 위해 보안강화 하세요,[국외 발신] TeIegram 불안정한 접속 확인 안전한 사용을 위해 보안 강화하세요
2025-03-30 00:00:00,공공기관,[국제발신] [경찰청교통24] 위반사전통보서가 전달되었습니다 내용열람,[국제발신][경찰청 교통 24] 위반 사전 통보서가 전달되었습니다 내용 열람
2025-03-30 00:00:00,기타,[국제발신]귀하의 텔레그램 인증이 필요하니 12시간내로 인증해주세요 안그러면 기능이 제한될것입니다[M1],[국제발신] 귀하의 텔레그램 인증이 필요하니 [TIME] 간 내로 인증해주세요 안 그러면 기능이 제한될 것입니다
2025-03-30 00:00:00,기타,[국외발신] Te l eg ram앱사용책 위반으로 탈퇴예정이니 12시간내 인증바랍다,[국외 발신] Telegram 앱 사용 책 위반으로 탈퇴 예정이니[TIME] 간 내 인증 바랍다
2025-03-30 00:00:00,공공기관,[국제발신] [경찰청교통24] 위반사전통보서가 전송되었습니다,[국제발신][경찰청 교통 24] 위반 사전 통보서가 전송되었습니다
2025-03-30 00:00:00,기타,[국제발신]Te?l?eg?ram앱사용책 위반으로 탈퇴예정이니 12시간내 인증바랍다,[국제발신] Telegram 앱 사용 책 위반으로 탈퇴 예정이니[TIME] 간 내 인증 바랍다
2025-03-30 00:00:00,공공기관,[국제발신] [경찰청교통24] 위반사전통보서가 전달되었습니다 내용확인,[국제발신][경찰청 교통 24] 위반 사전 통보서가 전달되었습니다 내용 확인
2025-03-30 00:00:00,기타,T?l?gram계정 도용방지를 위해 링크를 통해 안전 모드를 활성화한후 사용하시길 바랍니다,Tlgram 계정도용 방지를 위해 링크를 통해 안전모드를 활성화한 후 사용하시길 바랍니다
2025-03-30 00:00:00,기타,귀하 텔레그램 계정 스팸신고 감지 23시간내 공식홈페이지 접속해 문제를 해결하세요,귀 하 텔레그램 계정 스팸신고감지[TIME] 간내 공식 홈페이지 접속해 문제를 해결하세요
2025-03-30 00:00:00,기타,Telegram 개인정보 유출 감지 잠시후 시스템에서 자동 삭제됩니다 공식홈에서 해결하세요,Telegram 개인정보 유출 감지 잠시 후 시스템에서 자동 삭제됩니다공식 홈에서 해결하세요
2025-03-30 00:00:00,기타,[국외발신][듀]Telegram인증이 만료되였습니다 계정이 탈퇴되는걸 방지하기 위해 다시 인증해 주세요,[국외 발신][듀] Telegram 인증이 만료되였습니다 계정 이 탈퇴되는 걸 방지하기 위해 다시 인증해주세요
2025-03-30 00:00:00,기타,[국외발신]T？e？l？e？gra？m정？？？？？？ ？？？퇴？？정？？？？ ？？？시 ？？？증바랍？？다,[국외 발신] Telegram 정 퇴정 시증 바랍다
2025-03-30 00:00:00,기타,0000귀하 텔레그램 오랜시간 보안인증 없어 계정 곧 동결 처리됩니다 보안인증 강화하세요,귀 하 텔레그램 오랜 시간 보안 인증 없어 계정 곧 동결 처리됩니다 보안 인증 강화하세요
2025-03-31 00:00:00,기타,귀하의?????????? 계정이인??? 되지않아 정지되니 계정 재??????하세요,귀하의 계정이인 되지 않아 정지되니 계정 재하세요
2025-03-31 00:00:00,기타,귀하의?????그???계정스?????적??정이??한되니재???증후로??인하세요,귀하의 그 계정 스적정이 한되니 재증후로 인하세요
2025-03-31 00:00:00,기타,[국외발신]긴급안내 텔레그램 비정상적인 방식으로 접근 시도 되었습니다.보안 검증을 위해 즉시 로그인해주세요 ？,[국외 발신] 긴급 안내텔레그램 비정상적인 방식으로 접근 시도 되었습니다 보안검증을 위해 즉시 로그인해주세요
2025-03-31 00:00:00,기타,[국외발신]귀하의 ？？？레그？？？ 계정이 인？？？이 되지않아 정지되니 계정 재？？？증하세요,[국외 발신] 귀하의 레그 계정이인이 되지 않아 정지되니 계정재증하세요
2025-03-31 00:00:00,기타,?????그램계정 ??팸??적 ??정이 ??한되니 재???증 후 로??인 하세요,그램 계정 팸 적정이 한되니 재증후로 인하세요
2025-03-31 00:00:00,기타,0000[국제발신]귀하의 텔레그램이 비정상적으로 작동하여 곧 종료될 예정이니 12시간 이내에 인증을 완료하세요,[국제발신] 귀하의 텔레그램이 비정상적으로 작동하여 곧 종료될 예정이니[TIME] 간 이내에 인증을 완료하세요
2025-03-31 00:00:00,기타,[국제발신] 텔레그램에 이상이 감지되어 제한될것입니다 서둘러 인증을 완성하여 기능을 회복하세요,[국제발신] 텔레그램에 이상이 감지되어 제한될 것입니다 서둘러 인증을 완성하여 기능을 회복하세요
2025-03-31 00:00:00,지인,아버지께서 어젯밤 22시에 갑자기 병이 나셔서 돌아가셨습니다. 화장터 주소 [    ],아버지께서 어젯밤[TIME]에 갑자기 병이나 셔서 돌아가셨습니다 화장터 주소[URL]
2025-03-31 00:00:00,기타,[국제발신]T eI eg ra m다른 디바이스 감지 고객센터에서  보안 완화하세요,[국제발신] TeIegram 다른 디바이스 감지 고객센터에서 보안 완화하세요
2025-03-31 00:00:00,지인,아버지께서 지난 3월 30일 23시  지병으로 돌아가셨습니다.장례식장 주소 보기: [    ],아버지께서 지난 [DATE][TIME] 지병으로 돌아가셨습니다 장례식장 주소보기[URL]
2025-03-31 00:00:00,기타,귀하의????????????????????????정이????팸신고를받아제한되니??????증후 다시 ????그인하세요,귀하의 정이 팸 신고를 받아 제한되니 증후다시 그 인하세요
2025-03-31 00:00:00,기타,[국외발신]귀하의？？？？？？？？？？계정이스？？？신고를받아제한되니？？？증 후다시로？？인하세요,[국외 발신] 귀하의 계정이 스신고를 받아 제한되니 증후다시로 인하세요
2025-03-31 00:00:00,기타,[국외발신]귀하의？？？？？？？？？？？？정이？？팸신고를받아제한되니？？？증후다시등록하세요,[국외 발신] 귀하의 정이 팸 신고를 받아 제한되니 증후다시 등록하세요
2025-03-31 00:00:00,기타,귀하의????????????정이??팸신고를받아제한되니???증후 다시 ??그인하세요,귀하의 정이 팸 신고를 받아 제한되니 증후다시 그 인하세요
2025-03-31 00:00:00,지인,아버지께서 지난 3월 30일 22시경 지병으로 돌아가셨습니다.장례식장 주소 보기:[    ],아버지께서 지난 [DATE][TIME] 지병으로 돌아가셨습니다 장례식장 주소보기[URL]
2025-03-31 00:00:00,기타,귀하의 ???????????????????? ????정이 ????팸신고를 받아 제한되니 ??????증 후 다시 ????그인하세요,귀하의 정이 팸 신고를 받아 제한되니 증후다시 그 인하세요
2025-03-31 00:00:00,기타,[국외발신]T？e？l？e？gra？m 사용？？？책위반으로 탈？？？？정. 9시간？？ 재？？？？？？바랍니다.,[국외 발신] Telegram 사용 책 위반으로 탈정[TIME] 간재 바랍니다
